Arquivo de saída: /home/pojucan/Área de Trabalho/231009/scripts/PCA/efetivos/arquivo_treinamento_suavizado_metricas10_100_50_10.csv

Época 72: MSE no treinamento = 0.0192, MSE na validação = 0.0228, MSE no teste = 0.0245
Época 72: R-squared no treinamento = 0.7645, R-squared na validação = 0.7366, R-squared no teste = 0.6986
Época 72: LOSS no treinamento = 0.0097, LOSS na validação = 0.7366, LOSS no teste = 0.6986
Época 73: MAE no treinamento = 0.1089, MAE na validação = 0.1206, MAE no teste = 0.1250
Época 73: MSE no treinamento = 0.0192, MSE na validação = 0.0229, MSE no teste = 0.0245
Época 73: R-squared no treinamento = 0.7648, R-squared na validação = 0.7360, R-squared no teste = 0.6987
Época 73: LOSS no treinamento = 0.0097, LOSS na validação = 0.7360, LOSS no teste = 0.6987
Época 74: MAE no treinamento = 0.1088, MAE na validação = 0.1205, MAE no teste = 0.1249
Época 74: MSE no treinamento = 0.0192, MSE na validação = 0.0229, MSE no teste = 0.0244
Época 74: R-squared no treinamento = 0.7651, R-squared na validação = 0.7361, R-squared no teste = 0.6989
Época 74: LOSS no treinamento = 0.0097, LOSS na validação = 0.7361, LOSS no teste = 0.6989
Época 75: MAE no treinamento = 0.1086, MAE na validação = 0.1203, MAE no teste = 0.1248
Época 75: MSE no treinamento = 0.0192, MSE na validação = 0.0228, MSE no teste = 0.0244
Época 75: R-squared no treinamento = 0.7656, R-squared na validação = 0.7367, R-squared no teste = 0.6992
Época 75: LOSS no treinamento = 0.0097, LOSS na validação = 0.7367, LOSS no teste = 0.6992
Época 76: MAE no treinamento = 0.1084, MAE na validação = 0.1201, MAE no teste = 0.1246
Época 76: MSE no treinamento = 0.0191, MSE na validação = 0.0228, MSE no teste = 0.0244
Época 76: R-squared no treinamento = 0.7660, R-squared na validação = 0.7371, R-squared no teste = 0.6997
Época 76: LOSS no treinamento = 0.0097, LOSS na validação = 0.7371, LOSS no teste = 0.6997
Época 77: MAE no treinamento = 0.1084, MAE na validação = 0.1201, MAE no teste = 0.1246
Época 77: MSE no treinamento = 0.0191, MSE na validação = 0.0228, MSE no teste = 0.0244
Época 77: R-squared no treinamento = 0.7663, R-squared na validação = 0.7368, R-squared no teste = 0.6999
Época 77: LOSS no treinamento = 0.0097, LOSS na validação = 0.7368, LOSS no teste = 0.6999
Época 78: MAE no treinamento = 0.1082, MAE na validação = 0.1198, MAE no teste = 0.1244
Época 78: MSE no treinamento = 0.0191, MSE na validação = 0.0227, MSE no teste = 0.0243
Época 78: R-squared no treinamento = 0.7667, R-squared na validação = 0.7377, R-squared no teste = 0.7003
Época 78: LOSS no treinamento = 0.0096, LOSS na validação = 0.7377, LOSS no teste = 0.7003
Época 79: MAE no treinamento = 0.1081, MAE na validação = 0.1198, MAE no teste = 0.1243
Época 79: MSE no treinamento = 0.0190, MSE na validação = 0.0227, MSE no teste = 0.0243
Época 79: R-squared no treinamento = 0.7671, R-squared na validação = 0.7374, R-squared no teste = 0.7006
Época 79: LOSS no treinamento = 0.0096, LOSS na validação = 0.7374, LOSS no teste = 0.7006
Época 80: MAE no treinamento = 0.1079, MAE na validação = 0.1197, MAE no teste = 0.1242
Época 80: MSE no treinamento = 0.0190, MSE na validação = 0.0227, MSE no teste = 0.0243
Época 80: R-squared no treinamento = 0.7674, R-squared na validação = 0.7377, R-squared no teste = 0.7010
Época 80: LOSS no treinamento = 0.0096, LOSS na validação = 0.7377, LOSS no teste = 0.7010
Época 81: MAE no treinamento = 0.1078, MAE na validação = 0.1195, MAE no teste = 0.1241
Época 81: MSE no treinamento = 0.0190, MSE na validação = 0.0227, MSE no teste = 0.0243
Época 81: R-squared no treinamento = 0.7678, R-squared na validação = 0.7382, R-squared no teste = 0.7013
Época 81: LOSS no treinamento = 0.0096, LOSS na validação = 0.7382, LOSS no teste = 0.7013
Época 82: MAE no treinamento = 0.1077, MAE na validação = 0.1194, MAE no teste = 0.1240
Época 82: MSE no treinamento = 0.0189, MSE na validação = 0.0227, MSE no teste = 0.0242
Época 82: R-squared no treinamento = 0.7681, R-squared na validação = 0.7382, R-squared no teste = 0.7015
Época 82: LOSS no treinamento = 0.0096, LOSS na validação = 0.7382, LOSS no teste = 0.7015
Época 83: MAE no treinamento = 0.1076, MAE na validação = 0.1193, MAE no teste = 0.1239
Época 83: MSE no treinamento = 0.0189, MSE na validação = 0.0227, MSE no teste = 0.0242
Época 83: R-squared no treinamento = 0.7685, R-squared na validação = 0.7383, R-squared no teste = 0.7018
Época 83: LOSS no treinamento = 0.0096, LOSS na validação = 0.7383, LOSS no teste = 0.7018
Época 84: MAE no treinamento = 0.1073, MAE na validação = 0.1189, MAE no teste = 0.1237
Época 84: MSE no treinamento = 0.0189, MSE na validação = 0.0226, MSE no teste = 0.0242
Época 84: R-squared no treinamento = 0.7689, R-squared na validação = 0.7396, R-squared no teste = 0.7023
Época 84: LOSS no treinamento = 0.0096, LOSS na validação = 0.7396, LOSS no teste = 0.7023
Época 85: MAE no treinamento = 0.1073, MAE na validação = 0.1191, MAE no teste = 0.1237
Época 85: MSE no treinamento = 0.0189, MSE na validação = 0.0226, MSE no teste = 0.0242
Época 85: R-squared no treinamento = 0.7692, R-squared na validação = 0.7386, R-squared no teste = 0.7025
Época 85: LOSS no treinamento = 0.0095, LOSS na validação = 0.7386, LOSS no teste = 0.7025
Época 86: MAE no treinamento = 0.1071, MAE na validação = 0.1189, MAE no teste = 0.1235
Época 86: MSE no treinamento = 0.0188, MSE na validação = 0.0226, MSE no teste = 0.0241
Época 86: R-squared no treinamento = 0.7694, R-squared na validação = 0.7390, R-squared no teste = 0.7028
Época 86: LOSS no treinamento = 0.0095, LOSS na validação = 0.7390, LOSS no teste = 0.7028
Época 87: MAE no treinamento = 0.1069, MAE na validação = 0.1184, MAE no teste = 0.1233
Época 87: MSE no treinamento = 0.0188, MSE na validação = 0.0225, MSE no teste = 0.0241
Época 87: R-squared no treinamento = 0.7699, R-squared na validação = 0.7404, R-squared no teste = 0.7031
Época 87: LOSS no treinamento = 0.0095, LOSS na validação = 0.7404, LOSS no teste = 0.7031
Época 88: MAE no treinamento = 0.1070, MAE na validação = 0.1187, MAE no teste = 0.1234
Época 88: MSE no treinamento = 0.0188, MSE na validação = 0.0226, MSE no teste = 0.0241
Época 88: R-squared no treinamento = 0.7701, R-squared na validação = 0.7392, R-squared no teste = 0.7032
Época 88: LOSS no treinamento = 0.0095, LOSS na validação = 0.7392, LOSS no teste = 0.7032
Época 89: MAE no treinamento = 0.1068, MAE na validação = 0.1184, MAE no teste = 0.1232
Época 89: MSE no treinamento = 0.0188, MSE na validação = 0.0225, MSE no teste = 0.0241
Época 89: R-squared no treinamento = 0.7705, R-squared na validação = 0.7399, R-squared no teste = 0.7037
Época 89: LOSS no treinamento = 0.0095, LOSS na validação = 0.7399, LOSS no teste = 0.7037
Época 90: MAE no treinamento = 0.1066, MAE na validação = 0.1184, MAE no teste = 0.1231
Época 90: MSE no treinamento = 0.0187, MSE na validação = 0.0225, MSE no teste = 0.0240
Época 90: R-squared no treinamento = 0.7708, R-squared na validação = 0.7398, R-squared no teste = 0.7039
Época 90: LOSS no treinamento = 0.0095, LOSS na validação = 0.7398, LOSS no teste = 0.7039
Época 91: MAE no treinamento = 0.1064, MAE na validação = 0.1179, MAE no teste = 0.1229
Época 91: MSE no treinamento = 0.0187, MSE na validação = 0.0224, MSE no teste = 0.0240
Época 91: R-squared no treinamento = 0.7713, R-squared na validação = 0.7410, R-squared no teste = 0.7043
Época 91: LOSS no treinamento = 0.0095, LOSS na validação = 0.7410, LOSS no teste = 0.7043
Época 92: MAE no treinamento = 0.1064, MAE na validação = 0.1183, MAE no teste = 0.1229
Época 92: MSE no treinamento = 0.0187, MSE na validação = 0.0225, MSE no teste = 0.0240
Época 92: R-squared no treinamento = 0.7716, R-squared na validação = 0.7397, R-squared no teste = 0.7045
Época 92: LOSS no treinamento = 0.0094, LOSS na validação = 0.7397, LOSS no teste = 0.7045
Época 93: MAE no treinamento = 0.1062, MAE na validação = 0.1179, MAE no teste = 0.1227
Época 93: MSE no treinamento = 0.0186, MSE na validação = 0.0225, MSE no teste = 0.0240
Época 93: R-squared no treinamento = 0.7718, R-squared na validação = 0.7407, R-squared no teste = 0.7050
Época 93: LOSS no treinamento = 0.0094, LOSS na validação = 0.7407, LOSS no teste = 0.7050
Época 94: MAE no treinamento = 0.1061, MAE na validação = 0.1178, MAE no teste = 0.1226
Época 94: MSE no treinamento = 0.0186, MSE na validação = 0.0224, MSE no teste = 0.0239
Época 94: R-squared no treinamento = 0.7722, R-squared na validação = 0.7408, R-squared no teste = 0.7053
Época 94: LOSS no treinamento = 0.0094, LOSS na validação = 0.7408, LOSS no teste = 0.7053
Época 95: MAE no treinamento = 0.1060, MAE na validação = 0.1180, MAE no teste = 0.1226
Época 95: MSE no treinamento = 0.0186, MSE na validação = 0.0225, MSE no teste = 0.0239
Época 95: R-squared no treinamento = 0.7724, R-squared na validação = 0.7402, R-squared no teste = 0.7054
Época 95: LOSS no treinamento = 0.0094, LOSS na validação = 0.7402, LOSS no teste = 0.7054
Época 96: MAE no treinamento = 0.1058, MAE na validação = 0.1175, MAE no teste = 0.1224
Época 96: MSE no treinamento = 0.0186, MSE na validação = 0.0224, MSE no teste = 0.0239
Época 96: R-squared no treinamento = 0.7728, R-squared na validação = 0.7416, R-squared no teste = 0.7058
Época 96: LOSS no treinamento = 0.0094, LOSS na validação = 0.7416, LOSS no teste = 0.7058
Época 97: MAE no treinamento = 0.1057, MAE na validação = 0.1177, MAE no teste = 0.1224
Época 97: MSE no treinamento = 0.0185, MSE na validação = 0.0224, MSE no teste = 0.0239
Época 97: R-squared no treinamento = 0.7732, R-squared na validação = 0.7409, R-squared no teste = 0.7061
Época 97: LOSS no treinamento = 0.0094, LOSS na validação = 0.7409, LOSS no teste = 0.7061
Época 98: MAE no treinamento = 0.1056, MAE na validação = 0.1176, MAE no teste = 0.1222
Época 98: MSE no treinamento = 0.0185, MSE na validação = 0.0224, MSE no teste = 0.0238
Época 98: R-squared no treinamento = 0.7734, R-squared na validação = 0.7411, R-squared no teste = 0.7066
Época 98: LOSS no treinamento = 0.0094, LOSS na validação = 0.7411, LOSS no teste = 0.7066
Época 99: MAE no treinamento = 0.1054, MAE na validação = 0.1175, MAE no teste = 0.1220
Época 99: MSE no treinamento = 0.0185, MSE na validação = 0.0224, MSE no teste = 0.0238
Época 99: R-squared no treinamento = 0.7737, R-squared na validação = 0.7413, R-squared no teste = 0.7069
Época 99: LOSS no treinamento = 0.0094, LOSS na validação = 0.7413, LOSS no teste = 0.7069
Época 100: MAE no treinamento = 0.1052, MAE na validação = 0.1171, MAE no teste = 0.1219
Época 100: MSE no treinamento = 0.0185, MSE na validação = 0.0223, MSE no teste = 0.0238
Época 100: R-squared no treinamento = 0.7740, R-squared na validação = 0.7423, R-squared no teste = 0.7074
Época 100: LOSS no treinamento = 0.0094, LOSS na validação = 0.7423, LOSS no teste = 0.7074
Época 101: MAE no treinamento = 0.1053, MAE na validação = 0.1175, MAE no teste = 0.1220
Época 101: MSE no treinamento = 0.0184, MSE na validação = 0.0224, MSE no teste = 0.0238
Época 101: R-squared no treinamento = 0.7744, R-squared na validação = 0.7410, R-squared no teste = 0.7074
Época 101: LOSS no treinamento = 0.0093, LOSS na validação = 0.7410, LOSS no teste = 0.7074
Época 102: MAE no treinamento = 0.1050, MAE na validação = 0.1170, MAE no teste = 0.1217
Época 102: MSE no treinamento = 0.0184, MSE na validação = 0.0223, MSE no teste = 0.0237
Época 102: R-squared no treinamento = 0.7747, R-squared na validação = 0.7423, R-squared no teste = 0.7079
Época 102: LOSS no treinamento = 0.0093, LOSS na validação = 0.7423, LOSS no teste = 0.7079
Época 103: MAE no treinamento = 0.1048, MAE na validação = 0.1169, MAE no teste = 0.1216
Época 103: MSE no treinamento = 0.0184, MSE na validação = 0.0223, MSE no teste = 0.0237
Época 103: R-squared no treinamento = 0.7750, R-squared na validação = 0.7426, R-squared no teste = 0.7082
Época 103: LOSS no treinamento = 0.0093, LOSS na validação = 0.7426, LOSS no teste = 0.7082
Época 104: MAE no treinamento = 0.1048, MAE na validação = 0.1170, MAE no teste = 0.1216
Época 104: MSE no treinamento = 0.0184, MSE na validação = 0.0224, MSE no teste = 0.0237
Época 104: R-squared no treinamento = 0.7753, R-squared na validação = 0.7419, R-squared no teste = 0.7084
Época 104: LOSS no treinamento = 0.0093, LOSS na validação = 0.7419, LOSS no teste = 0.7084
Época 105: MAE no treinamento = 0.1046, MAE na validação = 0.1166, MAE no teste = 0.1214
Época 105: MSE no treinamento = 0.0183, MSE na validação = 0.0222, MSE no teste = 0.0236
Época 105: R-squared no treinamento = 0.7756, R-squared na validação = 0.7432, R-squared no teste = 0.7087
Época 105: LOSS no treinamento = 0.0093, LOSS na validação = 0.7432, LOSS no teste = 0.7087
Época 106: MAE no treinamento = 0.1045, MAE na validação = 0.1167, MAE no teste = 0.1214
Época 106: MSE no treinamento = 0.0183, MSE na validação = 0.0223, MSE no teste = 0.0236
Época 106: R-squared no treinamento = 0.7760, R-squared na validação = 0.7426, R-squared no teste = 0.7088
Época 106: LOSS no treinamento = 0.0093, LOSS na validação = 0.7426, LOSS no teste = 0.7088
Época 107: MAE no treinamento = 0.1043, MAE na validação = 0.1162, MAE no teste = 0.1211
Época 107: MSE no treinamento = 0.0183, MSE na validação = 0.0222, MSE no teste = 0.0236
Época 107: R-squared no treinamento = 0.7762, R-squared na validação = 0.7439, R-squared no teste = 0.7093
Época 107: LOSS no treinamento = 0.0093, LOSS na validação = 0.7439, LOSS no teste = 0.7093
Época 108: MAE no treinamento = 0.1043, MAE na validação = 0.1166, MAE no teste = 0.1212
Época 108: MSE no treinamento = 0.0183, MSE na validação = 0.0223, MSE no teste = 0.0236
Época 108: R-squared no treinamento = 0.7766, R-squared na validação = 0.7425, R-squared no teste = 0.7094
Época 108: LOSS no treinamento = 0.0093, LOSS na validação = 0.7425, LOSS no teste = 0.7094
Época 109: MAE no treinamento = 0.1041, MAE na validação = 0.1161, MAE no teste = 0.1210
Época 109: MSE no treinamento = 0.0182, MSE na validação = 0.0222, MSE no teste = 0.0236
Época 109: R-squared no treinamento = 0.7768, R-squared na validação = 0.7437, R-squared no teste = 0.7098
Época 109: LOSS no treinamento = 0.0092, LOSS na validação = 0.7437, LOSS no teste = 0.7098
Época 110: MAE no treinamento = 0.1041, MAE na validação = 0.1162, MAE no teste = 0.1209
Época 110: MSE no treinamento = 0.0182, MSE na validação = 0.0222, MSE no teste = 0.0235
Época 110: R-squared no treinamento = 0.7771, R-squared na validação = 0.7434, R-squared no teste = 0.7100
Época 110: LOSS no treinamento = 0.0092, LOSS na validação = 0.7434, LOSS no teste = 0.7100
Época 111: MAE no treinamento = 0.1039, MAE na validação = 0.1157, MAE no teste = 0.1208
Época 111: MSE no treinamento = 0.0182, MSE na validação = 0.0221, MSE no teste = 0.0235
Época 111: R-squared no treinamento = 0.7773, R-squared na validação = 0.7447, R-squared no teste = 0.7103
Época 111: LOSS no treinamento = 0.0092, LOSS na validação = 0.7447, LOSS no teste = 0.7103
Época 112: MAE no treinamento = 0.1038, MAE na validação = 0.1159, MAE no teste = 0.1207
Época 112: MSE no treinamento = 0.0182, MSE na validação = 0.0222, MSE no teste = 0.0235
Época 112: R-squared no treinamento = 0.7777, R-squared na validação = 0.7440, R-squared no teste = 0.7106
Época 112: LOSS no treinamento = 0.0092, LOSS na validação = 0.7440, LOSS no teste = 0.7106
Época 113: MAE no treinamento = 0.1037, MAE na validação = 0.1157, MAE no teste = 0.1206
Época 113: MSE no treinamento = 0.0181, MSE na validação = 0.0221, MSE no teste = 0.0235
Época 113: R-squared no treinamento = 0.7779, R-squared na validação = 0.7444, R-squared no teste = 0.7110
Época 113: LOSS no treinamento = 0.0092, LOSS na validação = 0.7444, LOSS no teste = 0.7110
Época 114: MAE no treinamento = 0.1037, MAE na validação = 0.1159, MAE no teste = 0.1206
Época 114: MSE no treinamento = 0.0181, MSE na validação = 0.0222, MSE no teste = 0.0235
Época 114: R-squared no treinamento = 0.7783, R-squared na validação = 0.7436, R-squared no teste = 0.7109
Época 114: LOSS no treinamento = 0.0092, LOSS na validação = 0.7436, LOSS no teste = 0.7109
Época 115: MAE no treinamento = 0.1034, MAE na validação = 0.1153, MAE no teste = 0.1204
Época 115: MSE no treinamento = 0.0181, MSE na validação = 0.0221, MSE no teste = 0.0234
Época 115: R-squared no treinamento = 0.7784, R-squared na validação = 0.7453, R-squared no teste = 0.7113
Época 115: LOSS no treinamento = 0.0092, LOSS na validação = 0.7453, LOSS no teste = 0.7113
Época 116: MAE no treinamento = 0.1034, MAE na validação = 0.1157, MAE no teste = 0.1204
Época 116: MSE no treinamento = 0.0181, MSE na validação = 0.0222, MSE no teste = 0.0234
Época 116: R-squared no treinamento = 0.7789, R-squared na validação = 0.7438, R-squared no teste = 0.7115
Época 116: LOSS no treinamento = 0.0092, LOSS na validação = 0.7438, LOSS no teste = 0.7115
Época 117: MAE no treinamento = 0.1033, MAE na validação = 0.1153, MAE no teste = 0.1202
Época 117: MSE no treinamento = 0.0181, MSE na validação = 0.0221, MSE no teste = 0.0234
Época 117: R-squared no treinamento = 0.7790, R-squared na validação = 0.7447, R-squared no teste = 0.7119
Época 117: LOSS no treinamento = 0.0091, LOSS na validação = 0.7447, LOSS no teste = 0.7119
